Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus,Administered_new
2021-05-04,18,ID,1453795,90200,614600,748995,0,81351,0,108584,500153,1102927,0,1102886,425324,31485,490645,580274,523,61717,0,82375,146325,1106637,614283,34.4,0,0.0,614168,45.9,222765,76.6,500882,28.0,0,0.0,500844,37.4,204004,70.2,31354,213459,255915,154,0,0,0,0,31344,213455,255891,154,6789,95668,101480,67,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1526
2021-05-05,18,ID,1455395,90600,615800,748995,0,81441,0,108704,500704,1108625,0,1108584,426070,31696,492775,583622,532,62036,0,82800,146582,1112281,617604,34.6,0,0.0,617488,46.1,223178,76.8,503359,28.2,0,0.0,503319,37.6,204347,70.3,31557,214885,256760,157,0,0,0,0,31547,214881,256734,157,6826,95889,101564,68,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5698
2021-05-06,18,ID,1470715,91200,630520,748995,0,82298,0,109848,505974,1116681,0,1116639,427270,32197,496106,587836,542,62487,0,83402,146995,1120263,620577,34.7,0,0.0,620455,46.3,223593,76.9,508582,28.5,0,0.0,508540,38.0,205026,70.5,32032,216965,259425,160,0,0,0,0,32022,216960,259398,160,6908,96227,101821,70,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8056
2021-05-07,18,ID,1488765,91200,633360,764205,0,83308,0,111196,512184,1125117,0,1125075,428410,32492,500148,591917,560,62959,0,84032,147387,1128600,623037,34.9,0,0.0,622915,46.5,223957,77.0,514436,28.8,0,0.0,514392,38.4,205672,70.8,32338,219583,262347,168,0,0,0,0,32328,219576,262320,168,6969,96555,102075,73,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8436
2021-05-08,18,ID,1490225,91400,634620,764205,0,83390,0,111305,512686,1132242,0,1132200,429370,32824,503623,595229,566,63358,0,84564,147717,1135750,625950,35.0,0,0.0,625824,46.7,224359,77.2,518882,29.0,0,0.0,518834,38.8,206241,71.0,32666,221482,264565,169,0,0,0,0,32656,221475,264534,169,7042,96825,102301,73,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7125
2021-05-09,19,ID,1490225,91400,634620,764205,0,83390,0,111305,512686,1132383,0,1132341,429408,32842,503746,595229,566,63366,0,84575,147730,1136089,626090,35.0,0,0.0,625961,46.8,224378,77.2,519112,29.0,0,0.0,519062,38.8,206288,71.0,32699,221627,264617,169,0,0,0,0,32689,221619,264585,169,7048,96859,102308,73,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141
2021-05-10,19,ID,1490225,91400,634620,764205,0,83390,0,111305,512686,1132419,0,1132377,429416,32848,503776,595229,566,63368,0,84577,147733,1136323,626210,35.0,0,0.0,626078,46.8,224393,77.2,519255,29.1,0,0.0,519202,38.8,206308,71.0,32729,221682,264675,169,0,0,0,0,32719,221673,264641,169,7055,96867,102313,73,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,36
2021-05-11,19,ID,1513055,93900,639740,779415,0,84667,0,113010,520540,1150182,0,1150139,431152,34045,510130,605434,573,64362,0,85904,148330,1153716,631872,35.4,0,0.0,631739,47.2,225093,77.4,532092,29.8,0,0.0,532037,39.7,207473,71.4,33902,225927,272091,172,0,0,0,0,33892,225918,272055,172,7246,97206,102947,74,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17763
2021-05-12,19,ID,1514565,94100,639880,780585,0,84752,0,113123,521060,1154850,0,1154807,431678,34284,511550,608432,584,64623,0,86253,148511,1158372,633792,35.5,0,0.0,633654,47.3,225324,77.5,534981,29.9,0,0.0,534925,40.0,207741,71.5,34143,226385,274276,177,0,0,0,0,34133,226376,274239,177,7265,97284,103116,76,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4668
2021-05-13,19,ID,1524185,94100,649500,780585,0,85290,0,113842,524370,1160043,0,1159999,432424,34673,513894,610878,598,64913,0,86641,148768,1163527,636000,35.6,0,0.0,635860,47.5,225652,77.6,538266,30.1,0,0.0,538208,40.2,208208,71.6,34539,227838,275704,185,0,0,0,0,34528,227829,275666,185,7329,97511,103290,78,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5193
2021-05-14,19,ID,1529175,96100,651320,781755,0,85569,0,114214,526086,1166827,0,1166780,433310,34973,516634,614611,609,65293,0,87147,149073,1170307,638168,35.7,0,0.0,638021,47.7,226011,77.8,543103,30.4,0,0.0,543042,40.6,208794,71.8,34834,229671,278406,192,0,0,0,0,34823,229662,278366,191,7403,97739,103572,80,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6784
2021-05-15,19,ID,1539755,96100,652540,791115,0,86161,0,115005,529726,1172433,0,1172383,434072,35260,519356,617199,618,65607,0,87566,149335,1175893,640088,35.8,0,0.0,639929,47.8,226313,77.9,546992,30.6,0,0.0,546929,40.9,209278,72.0,35125,231645,280026,196,0,0,0,0,35114,231636,279984,195,7456,97966,103774,82,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5606
2021-05-16,20,ID,1539755,96100,652540,791115,0,86161,0,115005,529726,1179378,0,1179326,434892,35646,522343,620765,624,65995,0,88084,149617,1182785,642709,36.0,0,0.0,642536,48.0,226646,78.0,551587,30.9,0,0.0,551521,41.2,209792,72.2,35511,233786,282093,197,0,0,0,0,35499,233777,282049,196,7514,98205,103991,82,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6945
2021-05-17,20,ID,1539755,96100,652540,791115,0,86161,0,115005,529726,1181916,0,1181864,435206,35831,523080,622377,628,66137,0,88274,149725,1185305,643832,36.0,0,0.0,643657,48.1,226748,78.0,553039,30.9,0,0.0,552972,41.3,209944,72.2,35699,234216,282927,197,0,0,0,0,35687,234207,282882,196,7547,98258,104057,82,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2538
2021-05-18,20,ID,1543915,97100,655700,791115,0,86394,0,115315,531157,1183228,0,1183162,435328,35944,523563,623091,630,66211,0,88371,149767,1186769,644589,36.1,0,0.0,644391,48.1,226829,78.0,553850,31.0,0,0.0,553780,41.4,210028,72.3,35818,234508,283327,197,0,0,0,0,35806,234499,283279,196,7566,98296,104084,82,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1312
2021-05-19,20,ID,1553895,97100,656320,800475,0,86952,0,116061,534591,1188199,0,1188125,435882,36244,525261,626054,640,66489,0,88741,149958,1191729,646734,36.2,0,0.0,646519,48.3,227073,78.1,556924,31.2,0,0.0,556851,41.6,210362,72.4,36127,235546,285053,198,0,0,0,0,36115,235537,285002,197,7604,98431,104245,82,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4971
2021-05-20,20,ID,1561155,98000,662680,800475,0,87359,0,116603,537088,1193617,0,1193539,436604,36758,527276,628933,650,66792,0,89146,150206,1197110,649367,36.3,0,0.0,649121,48.5,227387,78.2,560127,31.3,0,0.0,560051,41.8,210819,72.5,36641,236865,286422,199,0,0,0,0,36629,236856,286368,198,7697,98621,104419,82,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5418
2021-05-21,20,ID,1565975,98000,667500,800475,0,87628,0,116963,538747,1198537,0,1198456,437272,37283,529108,631486,660,67067,0,89513,150436,1201989,651954,36.5,0,0.0,651672,48.7,227672,78.3,562884,31.5,0,0.0,562805,42.0,211235,72.7,37164,238017,287502,201,0,0,0,0,37152,238008,287445,200,7769,98815,104568,83,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4920
2021-05-22,20,ID,1578235,98000,668060,812175,0,88314,0,117879,542965,1205957,0,1205863,438211,37984,531736,635567,670,67483,0,90066,150759,1209419,655579,36.7,0,0.0,655262,48.9,228141,78.5,567354,31.7,0,0.0,567267,42.4,211786,72.9,37868,239714,289566,206,0,0,0,0,37856,239705,289501,205,7882,99062,104758,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7420
2021-05-23,21,ID,1578235,98000,668060,812175,0,88314,0,117879,542965,1211932,0,1211810,438887,38540,534089,638629,674,67817,0,90510,150992,1215455,658646,36.9,0,0.0,658214,49.2,228431,78.6,570768,31.9,0,0.0,570680,42.6,212177,73.0,38412,241155,290995,206,0,0,0,0,38400,241146,290929,205,7943,99258,104892,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5975
2021-05-24,21,ID,1578235,98000,668060,812175,0,88314,0,117879,542965,1214862,0,1214740,439160,38843,534947,640397,675,67981,0,90729,151085,1218401,660243,36.9,0,0.0,659797,49.3,228572,78.6,572423,32.0,0,0.0,572333,42.7,212358,73.1,38723,241692,291802,206,0,0,0,0,38711,241683,291734,205,7986,99322,104966,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2930
2021-05-25,21,ID,1586615,98800,670960,816855,0,88783,0,118505,545848,1216399,0,1216272,439266,38983,535359,641377,680,68067,0,90844,151122,1219988,661259,37.0,0,0.0,660807,49.4,228641,78.7,573143,32.1,0,0.0,573052,42.8,212419,73.1,38877,241904,292156,206,0,0,0,0,38865,241895,292087,205,8007,99343,104985,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1537
2021-05-26,21,ID,1588015,98800,672360,816855,0,88862,0,118609,546329,1219945,0,1219818,439668,39392,536491,643376,686,68265,0,91108,151260,1223529,663076,37.1,0,0.0,662614,49.5,228805,78.7,575257,32.2,0,0.0,575165,43.0,212677,73.2,39304,242632,293115,206,0,0,0,0,39292,242623,293045,205,8050,99441,105102,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3546
2021-05-27,21,ID,1590575,99100,674620,816855,0,89005,0,118800,547210,1223895,0,1223765,440212,39927,538060,645217,691,68486,0,91403,151447,1227444,665155,37.2,0,0.0,664680,49.6,229073,78.8,577568,32.3,0,0.0,577472,43.1,213018,73.3,39822,243603,293936,207,0,0,0,0,39810,243594,293862,206,8127,99593,105214,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3950
2021-05-28,21,ID,1595615,99400,677020,819195,0,89287,0,119177,548944,1228152,0,1228013,440789,40391,539761,647297,703,68725,0,91721,151646,1231611,667368,37.3,0,0.0,666873,49.8,229326,78.9,579932,32.5,0,0.0,579832,43.3,213352,73.4,40273,244638,294812,209,0,0,0,0,40259,244628,294737,208,8184,99776,105308,84,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4257
2021-05-29,21,ID,1610265,99500,678700,832065,0,90107,0,120271,553984,1232835,0,1232690,441521,40971,541388,649761,715,68987,0,92070,151898,1236301,669785,37.5,0,0.0,669261,50.0,229658,79.0,582724,32.6,0,0.0,582623,43.5,213785,73.5,40850,245686,295974,214,0,0,0,0,40836,245676,295898,213,8254,99955,105488,88,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4683
2021-05-30,22,ID,1610265,99500,678700,832065,0,90107,0,120271,553984,1236617,0,1236464,442024,41454,542904,651532,727,69198,0,92352,152071,1240040,671676,37.6,0,0.0,671137,50.1,229880,79.1,585003,32.7,0,0.0,584901,43.7,214091,73.7,41321,246682,296782,218,0,0,0,0,41307,246672,296705,217,8305,100109,105588,89,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3782
2021-05-31,22,ID,1610265,99500,678700,832065,0,90107,0,120271,553984,1238745,0,1238592,442284,41656,543786,652576,727,69317,0,92511,152160,1242254,672798,37.6,0,0.0,672248,50.2,230001,79.1,586296,32.8,0,0.0,586193,43.8,214270,73.7,41531,247269,297278,218,0,0,0,0,41517,247259,297200,217,8327,100218,105636,89,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2128
2021-06-01,22,ID,1610265,99500,678700,832065,0,90107,0,120271,553984,1239775,0,1239622,442378,41743,544044,653261,727,69375,0,92588,152193,1243252,673393,37.7,0,0.0,672841,50.3,230060,79.1,586778,32.8,0,0.0,586675,43.8,214310,73.7,41613,247404,297543,218,0,0,0,0,41599,247394,297465,217,8335,100228,105658,89,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1030
2021-06-02,22,ID,1611435,99500,678700,833235,0,90172,0,120358,554386,1240621,0,1240468,442450,41807,544259,653825,730,69422,0,92651,152217,1244113,673870,37.7,0,0.0,673315,50.3,230094,79.2,587228,32.9,0,0.0,587125,43.9,214357,73.7,41682,247532,297796,218,0,0,0,0,41668,247522,297718,217,8339,100248,105681,89,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,846
2021-06-03,22,ID,1614865,99800,680660,834405,0,90364,0,120615,555566,1243355,0,1243191,442932,41977,545465,655176,737,69575,0,92854,152383,1246828,674881,37.8,0,0.0,674310,50.4,230274,79.2,589073,33.0,0,0.0,588965,44.0,214666,73.9,41852,248435,298565,221,0,0,0,0,41838,248424,298483,220,8364,100396,105815,91,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2734
2021-06-04,22,ID,1617705,100100,683200,834405,0,90523,0,120827,556544,1246785,0,1246621,443515,42289,546957,656788,751,69767,0,93110,152584,1250237,676336,37.8,0,0.0,675755,50.5,230502,79.3,591294,33.1,0,0.0,591185,44.2,215016,74.0,42159,249505,299403,227,0,0,0,0,42145,249494,299320,226,8404,100560,105957,95,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3430
2021-06-05,22,ID,1624395,100100,684040,840255,0,90897,0,121326,558845,1250742,0,1250568,444172,42574,548231,659182,755,69989,0,93405,152810,1254111,678100,37.9,0,0.0,677501,50.6,230790,79.4,593596,33.2,0,0.0,593487,44.3,215391,74.1,42425,250292,300652,227,0,0,0,0,42411,250281,300569,226,8438,100706,106152,95,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3957
2021-06-06,23,ID,1624395,100100,684040,840255,0,90897,0,121326,558845,1250775,0,1250601,444182,42580,548258,659182,755,69990,0,93408,152813,1254409,678254,38.0,0,0.0,677641,50.6,230806,79.4,593758,33.2,0,0.0,593644,44.3,215419,74.1,42449,250380,300702,227,0,0,0,0,42435,250369,300614,226,8442,100724,106158,95,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,33
2021-06-07,23,ID,1624395,100100,684040,840255,0,90897,0,121326,558845,1256270,0,1256094,444784,43045,549991,662476,758,70298,0,93818,153020,1259744,680620,38.1,0,0.0,680000,50.8,231057,79.5,597102,33.4,0,0.0,596986,44.6,215786,74.2,42887,251450,302537,228,0,0,0,0,42873,251439,302447,227,8486,100876,106328,96,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5495
2021-06-08,23,ID,1626965,100100,685440,841425,0,91041,0,121518,559729,1257553,0,1257371,444882,43147,550309,663337,760,70370,0,93913,153054,1261122,681257,38.1,0,0.0,680625,50.8,231095,79.5,597942,33.5,0,0.0,597810,44.7,215851,74.3,42993,251635,303085,229,0,0,0,0,42979,251624,302979,228,8496,100898,106360,97,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1283
2021-06-09,23,ID,1633055,100100,688020,844935,0,91382,0,121973,561824,1260970,0,1260784,445343,43656,551260,665282,772,70561,0,94168,153213,1264440,682912,38.2,0,0.0,682276,51.0,231298,79.6,600015,33.6,0,0.0,599874,44.8,216084,74.3,43489,252047,304245,234,0,0,0,0,43475,252036,304130,233,8519,100958,106508,99,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3417
2021-06-10,23,ID,1632955,100100,687920,844935,0,91376,0,121966,561790,1265340,0,1265150,445991,44435,552620,667495,790,70805,0,94494,153436,1268687,685025,38.3,0,0.0,684373,51.1,231584,79.7,602843,33.7,0,0.0,602696,45.0,216446,74.5,44246,252812,305546,239,0,0,0,0,44232,252801,305425,238,8557,101090,106696,103,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4370
2021-06-11,23,ID,1636375,100100,691340,844935,0,91568,0,122221,562967,1265368,0,1265164,445995,44436,552633,667509,790,70807,0,94495,153437,1268932,685135,38.3,0,0.0,684461,51.1,231607,79.7,602998,33.7,0,0.0,602819,45.0,216469,74.5,44268,252874,305616,240,0,0,0,0,44254,252862,305464,239,8561,101102,106703,103,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,28
2021-06-12,23,ID,1643205,100100,692320,850785,0,91950,0,122731,565316,1269091,0,1268877,446556,44899,553844,669555,793,71015,0,94773,153630,1272760,686860,38.4,0,0.0,686168,51.3,231869,79.8,605505,33.9,0,0.0,605286,45.2,216818,74.6,44750,253569,306943,243,0,0,0,0,44736,253557,306751,242,8610,101214,106891,103,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3723
2021-06-13,24,ID,1643205,100100,692320,850785,0,91950,0,122731,565316,1272140,0,1271878,447084,45236,554656,671444,804,71186,0,94997,153812,1275799,688190,38.5,0,0.0,687455,51.3,232083,79.8,607507,34.0,0,0.0,607261,45.4,217117,74.7,45106,254030,308123,248,0,0,0,0,45092,254016,307906,247,8645,101307,107059,106,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3049
2021-06-14,24,ID,1643205,100100,692320,850785,0,91950,0,122731,565316,1282884,0,1282596,448767,46578,558383,677110,813,71787,0,95797,154391,1286482,690515,38.6,0,0.0,689764,51.5,232347,79.9,617061,34.5,0,0.0,616733,46.1,218666,75.2,46398,257243,313167,253,0,0,0,0,46384,257229,312868,252,8809,102123,107625,109,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10744
2021-06-15,24,ID,1643405,100100,692520,850785,0,91961,0,122746,565385,1284844,0,1284545,448926,46761,558941,678326,816,71897,0,95943,154445,1288553,691348,38.7,0,0.0,690574,51.6,232420,80.0,618488,34.6,0,0.0,618143,46.2,218783,75.3,46604,257605,314025,254,0,0,0,0,46589,257591,313710,253,8830,102159,107685,109,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960
2021-06-16,24,ID,1645205,100100,694320,850785,0,92062,0,122881,566004,1284938,0,1284623,448940,46787,558989,678346,816,71902,0,95949,154450,1288707,691456,38.7,0,0.0,690663,51.6,232436,80.0,618564,34.6,0,0.0,618214,46.2,218797,75.3,46634,257636,314040,254,0,0,0,0,46619,257621,313721,253,8837,102166,107685,109,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,94
2021-06-17,24,ID,1649990,100100,696960,852930,0,92330,0,123238,567651,1292554,0,1292212,450085,47538,561863,682317,836,72328,0,96516,154844,1296315,694474,38.9,0,0.0,693643,51.8,232885,80.1,623791,34.9,0,0.0,623419,46.6,219527,75.5,47377,259585,316570,259,0,0,0,0,47362,259570,316229,258,8914,102492,108010,111,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7616
2021-06-18,24,ID,1654060,100100,697520,856440,0,92557,0,123542,569051,1295187,0,1294839,450582,47788,562639,683913,847,72476,0,96712,155015,1298948,695560,38.9,0,0.0,694718,51.9,233082,80.2,625534,35.0,0,0.0,625145,46.7,219808,75.6,47626,260064,317582,262,0,0,0,0,47611,260049,317224,261,8943,102572,108179,114,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2633
2021-06-19,24,ID,1656570,100100,698860,857610,0,92698,0,123730,569914,1298562,0,1298210,451048,48207,563561,685937,857,72665,0,96964,155175,1302295,696985,39.0,0,0.0,696130,52.0,233276,80.3,627788,35.1,0,0.0,627373,46.9,220078,75.7,48041,260668,318813,266,0,0,0,0,48026,260653,318429,265,8991,102673,108299,115,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3375
2021-06-20,25,ID,1656570,100100,698860,857610,0,92698,0,123730,569914,1300774,0,1300408,451306,48428,564462,687016,868,72788,0,97128,155264,1304513,697869,39.1,0,0.0,696997,52.1,233374,80.3,629311,35.2,0,0.0,628879,47.0,220232,75.8,48259,261305,319475,272,0,0,0,0,48243,261290,319075,271,9014,102756,108344,118,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2212
2021-06-21,25,ID,1656570,100100,698860,857610,0,92698,0,123730,569914,1302916,0,1302541,451535,48533,564970,688545,868,72908,0,97287,155343,1306617,698828,39.1,0,0.0,697950,52.1,233460,80.3,630500,35.3,0,0.0,630055,47.1,220341,75.8,48369,261586,320273,272,0,0,0,0,48353,261571,319860,271,9028,102788,108407,118,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2142
2021-06-22,25,ID,1657740,100100,698860,858780,0,92763,0,123817,570317,1303710,0,1303335,451679,48576,565200,689066,868,72953,0,97346,155392,1307530,699195,39.1,0,0.0,698311,52.2,233495,80.3,631014,35.3,0,0.0,630563,47.1,220395,75.8,48417,261711,320614,272,0,0,0,0,48401,261696,320195,271,9033,102800,108444,118,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,794
