tot_cases,tot_death,submission_date,state,new_case,pnew_case,new_death,pnew_death,created_at,consent_cases,consent_deaths,prob_cases,conf_cases,conf_death,prob_death,tot_cases_old,tot_death_old
29,0,2021-06-19,DE,29,5.0,0,0.0,06/21/2021 12:00:00 AM,Agree,Agree,7129.0,101611.0,1539.0,144.0,108740,1683
22,0,2021-06-20,DE,22,2.0,0,0.0,06/22/2021 12:00:00 AM,Agree,Agree,7131.0,101631.0,1539.0,144.0,108762,1683
15,0,2021-06-21,DE,15,0.0,0,0.0,06/23/2021 12:00:00 AM,Agree,Agree,7131.0,101646.0,1539.0,144.0,108777,1683
14,8,2021-06-22,DE,14,0.0,8,0.0,06/24/2021 12:00:00 AM,Agree,Agree,7131.0,101660.0,1547.0,144.0,108791,1691
21,0,2021-06-24,DE,21,4.0,0,0.0,06/26/2021 12:00:00 AM,Agree,Agree,7136.0,101702.0,1548.0,145.0,108838,1693
18,0,2021-06-25,DE,18,5.0,0,0.0,06/27/2021 12:00:00 AM,Agree,Agree,7141.0,101715.0,1548.0,145.0,108856,1693
19,1,2021-06-26,DE,19,2.0,1,0.0,06/28/2021 12:00:00 AM,Agree,Agree,7143.0,101732.0,1549.0,145.0,108875,1694
24,0,2021-06-27,DE,24,6.0,0,0.0,06/29/2021 12:00:00 AM,Agree,Agree,7149.0,101750.0,1549.0,145.0,108899,1694
19,0,2021-06-28,DE,19,0.0,0,0.0,06/30/2021 12:00:00 AM,Agree,Agree,7149.0,101769.0,1549.0,145.0,108918,1694
11,0,2021-06-29,DE,11,0.0,0,0.0,07/01/2021 12:00:00 AM,Agree,Agree,7149.0,101780.0,1549.0,145.0,108929,1694
32,0,2021-06-30,DE,32,1.0,0,0.0,07/02/2021 12:00:00 AM,Agree,Agree,7150.0,101811.0,1549.0,145.0,108961,1694
24,0,2021-07-01,DE,24,4.0,0,0.0,07/03/2021 12:00:00 AM,Agree,Agree,7154.0,101831.0,1549.0,145.0,108985,1694
49,1,2021-07-02,DE,49,5.0,1,0.0,07/04/2021 12:00:00 AM,Agree,Agree,7159.0,101875.0,1550.0,145.0,109034,1695
28,0,2021-07-03,DE,28,4.0,0,0.0,07/05/2021 12:00:00 AM,Agree,Agree,7163.0,101899.0,1550.0,145.0,109062,1695
28,0,2021-07-04,DE,28,6.0,0,0.0,07/06/2021 12:00:00 AM,Agree,Agree,7169.0,101921.0,1550.0,145.0,109090,1695
17,0,2021-07-05,DE,17,1.0,0,0.0,07/07/2021 12:00:00 AM,Agree,Agree,7170.0,101937.0,1550.0,145.0,109107,1695
12,0,2021-07-06,DE,12,5.0,0,0.0,07/08/2021 12:00:00 AM,Agree,Agree,7175.0,101944.0,1550.0,145.0,109119,1695
12,0,2021-07-07,DE,12,2.0,0,0.0,07/09/2021 12:00:00 AM,Agree,Agree,7177.0,101954.0,1550.0,145.0,109131,1695
20,0,2021-07-08,DE,20,3.0,0,0.0,07/10/2021 12:00:00 AM,Agree,Agree,7180.0,101971.0,1550.0,145.0,109151,1695
52,0,2021-07-09,DE,52,5.0,0,0.0,07/11/2021 12:00:00 AM,Agree,Agree,7185.0,102018.0,1550.0,145.0,109203,1695
29,0,2021-07-10,DE,29,5.0,0,0.0,07/12/2021 12:00:00 AM,Agree,Agree,7190.0,102042.0,1550.0,145.0,109232,1695
54,0,2021-07-11,DE,54,10.0,0,0.0,07/13/2021 12:00:00 AM,Agree,Agree,7200.0,102086.0,1550.0,145.0,109286,1695
22,0,2021-07-12,DE,22,2.0,0,0.0,07/14/2021 12:00:00 AM,Agree,Agree,7202.0,102106.0,1550.0,145.0,109308,1695
17,0,2021-07-13,DE,17,1.0,0,0.0,07/15/2021 12:00:00 AM,Agree,Agree,7203.0,102122.0,1550.0,145.0,109325,1695
49,0,2021-07-15,DE,49,7.0,0,0.0,07/17/2021 12:00:00 AM,Agree,Agree,7218.0,102214.0,1550.0,146.0,109432,1696
40,1,2021-07-16,DE,40,14.0,1,0.0,07/18/2021 12:00:00 AM,Agree,Agree,7232.0,102240.0,1551.0,146.0,109472,1697
62,0,2021-07-17,DE,62,8.0,0,0.0,07/19/2021 12:00:00 AM,Agree,Agree,7240.0,102294.0,1551.0,146.0,109534,1697
45,0,2021-07-18,DE,45,4.0,0,0.0,07/20/2021 12:00:00 AM,Agree,Agree,7244.0,102335.0,1551.0,146.0,109579,1697
39,0,2021-07-19,DE,39,2.0,0,0.0,07/21/2021 12:00:00 AM,Agree,Agree,7246.0,102372.0,1551.0,146.0,109618,1697
37,0,2021-07-20,DE,37,1.0,0,0.0,07/22/2021 12:00:00 AM,Agree,Agree,7247.0,102408.0,1551.0,146.0,109655,1697
46,0,2021-07-21,DE,46,3.0,0,0.0,07/23/2021 12:00:00 AM,Agree,Agree,7250.0,102451.0,1551.0,146.0,109701,1697
61,0,2021-07-22,DE,61,7.0,0,0.0,07/24/2021 12:00:00 AM,Agree,Agree,7257.0,102505.0,1551.0,146.0,109762,1697
57,1,2021-07-23,DE,57,14.0,1,0.0,07/25/2021 12:00:00 AM,Agree,Agree,7271.0,102548.0,1552.0,146.0,109819,1698
85,0,2021-07-24,DE,85,16.0,0,0.0,07/26/2021 12:00:00 AM,Agree,Agree,7287.0,102617.0,1552.0,146.0,109904,1698
71,0,2021-07-25,DE,71,11.0,0,0.0,07/27/2021 12:00:00 AM,Agree,Agree,7298.0,102677.0,1552.0,146.0,109975,1698
66,0,2021-07-26,DE,66,1.0,0,0.0,07/28/2021 12:00:00 AM,Agree,Agree,7299.0,102742.0,1552.0,146.0,110041,1698
67,0,2021-07-27,DE,67,18.0,0,0.0,07/29/2021 12:00:00 AM,Agree,Agree,7317.0,102791.0,1552.0,146.0,110108,1698
64,0,2021-07-28,DE,64,11.0,0,0.0,07/30/2021 12:00:00 AM,Agree,Agree,7328.0,102844.0,1552.0,146.0,110172,1698
107,2,2021-07-29,DE,107,13.0,2,0.0,07/31/2021 12:00:00 AM,Agree,Agree,7341.0,102938.0,1554.0,146.0,110279,1700
149,0,2021-08-01,DE,149,33.0,0,0.0,08/03/2021 12:00:00 AM,Agree,Agree,7422.0,103282.0,1676.0,157.0,110704,1833
118,0,2021-08-02,DE,118,8.0,0,0.0,08/04/2021 12:00:00 AM,Agree,Agree,7430.0,103392.0,1676.0,157.0,110822,1833
80,0,2021-08-03,DE,80,10.0,0,0.0,08/05/2021 12:00:00 AM,Agree,Agree,7440.0,103462.0,1676.0,157.0,110902,1833
117,0,2021-08-04,DE,117,32.0,0,0.0,08/06/2021 12:00:00 AM,Agree,Agree,7472.0,103547.0,1676.0,157.0,111019,1833
182,0,2021-08-05,DE,182,13.0,0,0.0,08/07/2021 12:00:00 AM,Agree,Agree,7485.0,103716.0,1676.0,157.0,111201,1833
214,0,2021-08-06,DE,214,18.0,0,0.0,08/08/2021 12:00:00 AM,Agree,Agree,7503.0,103912.0,1676.0,157.0,111415,1833
243,2,2021-08-07,DE,243,43.0,2,0.0,08/09/2021 12:00:00 AM,Agree,Agree,7546.0,104112.0,1678.0,157.0,111658,1835
216,0,2021-08-08,DE,216,23.0,0,0.0,08/10/2021 12:00:00 AM,Agree,Agree,7569.0,104305.0,1678.0,157.0,111874,1835
207,0,2021-08-09,DE,207,19.0,0,0.0,08/11/2021 12:00:00 AM,Agree,Agree,7588.0,104493.0,1678.0,157.0,112081,1835
127,1,2021-08-10,DE,127,22.0,1,0.0,08/12/2021 12:00:00 AM,Agree,Agree,7610.0,104598.0,1679.0,157.0,112208,1836
145,0,2021-08-11,DE,145,33.0,0,0.0,08/13/2021 12:00:00 AM,Agree,Agree,7643.0,104710.0,1679.0,157.0,112353,1836
326,1,2021-08-12,DE,326,61.0,1,0.0,08/14/2021 12:00:00 AM,Agree,Agree,7704.0,104975.0,1680.0,157.0,112679,1837
264,0,2021-08-13,DE,264,42.0,0,0.0,08/15/2021 12:00:00 AM,Agree,Agree,7746.0,105197.0,1680.0,157.0,112943,1837
353,1,2021-08-14,DE,353,31.0,1,0.0,08/16/2021 12:00:00 AM,Agree,Agree,7777.0,105519.0,1681.0,157.0,113296,1838
304,0,2021-08-15,DE,304,23.0,0,0.0,08/17/2021 12:00:00 AM,Agree,Agree,7800.0,105800.0,1681.0,157.0,113600,1838
282,0,2021-08-16,DE,282,31.0,0,0.0,08/18/2021 12:00:00 AM,Agree,Agree,7831.0,106051.0,1681.0,157.0,113882,1838
150,2,2021-08-17,DE,150,44.0,2,0.0,08/19/2021 12:00:00 AM,Agree,Agree,7875.0,106157.0,1683.0,157.0,114032,1840
329,9,2021-08-18,DE,329,60.0,9,0.0,08/20/2021 12:00:00 AM,Agree,Agree,7935.0,106426.0,1692.0,157.0,114361,1849
426,2,2021-08-19,DE,426,74.0,2,0.0,08/21/2021 12:00:00 AM,Agree,Agree,8009.0,106778.0,1694.0,157.0,114787,1851
392,0,2021-08-20,DE,392,48.0,0,0.0,08/22/2021 12:00:00 AM,Agree,Agree,8057.0,107122.0,1694.0,157.0,115179,1851
365,3,2021-08-21,DE,365,40.0,3,0.0,08/23/2021 12:00:00 AM,Agree,Agree,8097.0,107447.0,1697.0,157.0,115544,1854
303,0,2021-08-22,DE,303,29.0,0,0.0,08/24/2021 12:00:00 AM,Agree,Agree,8126.0,107721.0,1697.0,157.0,115847,1854
282,0,2021-08-23,DE,282,32.0,0,0.0,08/25/2021 12:00:00 AM,Agree,Agree,8158.0,107971.0,1697.0,157.0,116129,1854
195,3,2021-08-24,DE,195,31.0,3,0.0,08/26/2021 12:00:00 AM,Agree,Agree,8189.0,108135.0,1700.0,157.0,116324,1857
423,3,2021-08-26,DE,423,59.0,3,0.0,08/28/2021 12:00:00 AM,Agree,Agree,8318.0,108763.0,1714.0,158.0,117081,1872
523,3,2021-08-27,DE,523,73.0,3,0.0,08/29/2021 12:00:00 AM,Agree,Agree,8391.0,109213.0,1717.0,158.0,117604,1875
393,2,2021-08-28,DE,393,48.0,2,0.0,08/30/2021 12:00:00 AM,Agree,Agree,8439.0,109558.0,1719.0,158.0,117997,1877
300,0,2021-08-29,DE,300,39.0,0,0.0,08/31/2021 12:00:00 AM,Agree,Agree,8478.0,109819.0,1719.0,158.0,118297,1877
390,0,2021-08-30,DE,390,75.0,0,0.0,09/01/2021 12:00:00 AM,Agree,Agree,8553.0,110134.0,1719.0,158.0,118687,1877
332,7,2021-09-01,DE,332,61.0,7,0.0,09/03/2021 12:00:00 AM,Agree,Agree,8673.0,110577.0,1728.0,159.0,119250,1887
531,1,2021-09-02,DE,531,75.0,1,0.0,09/04/2021 12:00:00 AM,Agree,Agree,8748.0,111033.0,1729.0,159.0,119781,1888
543,0,2021-09-03,DE,543,77.0,0,0.0,09/05/2021 12:00:00 AM,Agree,Agree,8825.0,111499.0,1729.0,159.0,120324,1888
378,0,2021-09-05,DE,378,36.0,0,0.0,09/07/2021 12:00:00 AM,Agree,Agree,8937.0,112208.0,1731.0,160.0,121145,1891
273,0,2021-09-06,DE,273,31.0,0,0.0,09/08/2021 12:00:00 AM,Agree,Agree,8968.0,112450.0,1731.0,160.0,121418,1891
362,0,2021-09-07,DE,362,38.0,0,0.0,09/09/2021 12:00:00 AM,Agree,Agree,9006.0,112774.0,1731.0,160.0,121780,1891
241,3,2021-09-08,DE,241,15.0,3,0.0,09/10/2021 12:00:00 AM,Agree,Agree,9021.0,113000.0,1734.0,160.0,122021,1894
349,6,2021-09-09,DE,349,52.0,6,0.0,09/11/2021 12:00:00 AM,Agree,Agree,9073.0,113297.0,1740.0,160.0,122370,1900
623,0,2021-09-11,DE,623,78.0,0,0.0,09/13/2021 12:00:00 AM,Agree,Agree,9242.0,114381.0,1740.0,160.0,123623,1900
538,0,2021-09-12,DE,538,68.0,0,0.0,09/14/2021 12:00:00 AM,Agree,Agree,9310.0,114851.0,1740.0,160.0,124161,1900
437,0,2021-09-13,DE,437,75.0,0,0.0,09/15/2021 12:00:00 AM,Agree,Agree,9385.0,115213.0,1740.0,160.0,124598,1900
276,2,2021-09-14,DE,276,31.0,2,0.0,09/16/2021 12:00:00 AM,Agree,Agree,9416.0,115458.0,1742.0,160.0,124874,1902
549,2,2021-09-16,DE,549,68.0,2,0.0,09/18/2021 12:00:00 AM,Agree,Agree,9528.0,116140.0,1749.0,164.0,125668,1913
605,0,2021-09-17,DE,605,68.0,0,0.0,09/19/2021 12:00:00 AM,Agree,Agree,9596.0,116677.0,1749.0,164.0,126273,1913
581,7,2021-09-18,DE,581,60.0,7,0.0,09/20/2021 12:00:00 AM,Agree,Agree,9656.0,117198.0,1756.0,164.0,126854,1920
458,0,2021-09-19,DE,458,37.0,0,0.0,09/21/2021 12:00:00 AM,Agree,Agree,9693.0,117619.0,1756.0,164.0,127312,1920
447,0,2021-09-20,DE,447,56.0,0,0.0,09/22/2021 12:00:00 AM,Agree,Agree,9749.0,118010.0,1756.0,164.0,127759,1920
273,7,2021-09-21,DE,273,24.0,7,0.0,09/23/2021 12:00:00 AM,Agree,Agree,9773.0,118259.0,1763.0,164.0,128032,1927
269,2,2021-09-22,DE,269,31.0,2,0.0,09/24/2021 12:00:00 AM,Agree,Agree,9804.0,118497.0,1765.0,164.0,128301,1929
559,0,2021-09-24,DE,559,70.0,0,0.0,09/26/2021 12:00:00 AM,Agree,Agree,9953.0,119526.0,1777.0,165.0,129479,1942
594,0,2021-09-25,DE,594,38.0,0,0.0,09/27/2021 12:00:00 AM,Agree,Agree,9991.0,120082.0,1777.0,165.0,130073,1942
373,0,2021-09-26,DE,373,73.0,0,0.0,09/28/2021 12:00:00 AM,Agree,Agree,10064.0,120382.0,1777.0,165.0,130446,1942
396,0,2021-09-27,DE,396,36.0,0,0.0,09/29/2021 12:00:00 AM,Agree,Agree,10100.0,120742.0,1777.0,165.0,130842,1942
290,3,2021-09-29,DE,290,27.0,3,0.0,10/01/2021 12:00:00 AM,Agree,Agree,10171.0,121245.0,1787.0,166.0,131416,1953
512,1,2021-09-30,DE,512,72.0,1,0.0,10/02/2021 12:00:00 AM,Agree,Agree,10243.0,121685.0,1788.0,166.0,131928,1954
630,0,2021-10-01,DE,630,79.0,0,0.0,10/03/2021 12:00:00 AM,Agree,Agree,10322.0,122236.0,1788.0,166.0,132558,1954
403,0,2021-10-03,DE,403,61.0,0,0.0,10/05/2021 12:00:00 AM,Agree,Agree,10421.0,123174.0,1805.0,167.0,133595,1972
381,0,2021-10-04,DE,381,53.0,0,0.0,10/06/2021 12:00:00 AM,Agree,Agree,10474.0,123502.0,1805.0,167.0,133976,1972
270,3,2021-10-05,DE,270,23.0,3,0.0,10/07/2021 12:00:00 AM,Agree,Agree,10497.0,123749.0,1808.0,167.0,134246,1975
444,2,2021-10-06,DE,444,45.0,2,0.0,10/08/2021 12:00:00 AM,Agree,Agree,10542.0,124148.0,1810.0,167.0,134690,1977
471,0,2021-10-07,DE,471,34.0,0,0.0,10/09/2021 12:00:00 AM,Agree,Agree,10576.0,124585.0,1810.0,167.0,135161,1977
609,0,2021-10-09,DE,609,48.0,0,0.0,10/11/2021 12:00:00 AM,Agree,Agree,10706.0,125563.0,1830.0,167.0,136269,1997
320,0,2021-10-10,DE,320,42.0,0,0.0,10/12/2021 12:00:00 AM,Agree,Agree,10748.0,125841.0,1830.0,167.0,136589,1997
366,0,2021-10-11,DE,366,21.0,0,0.0,10/13/2021 12:00:00 AM,Agree,Agree,10769.0,126186.0,1830.0,167.0,136955,1997
170,8,2021-10-12,DE,170,14.0,8,0.0,10/14/2021 12:00:00 AM,Agree,Agree,10783.0,126342.0,1838.0,167.0,137125,2005
320,0,2021-10-13,DE,320,41.0,0,0.0,10/15/2021 12:00:00 AM,Agree,Agree,10824.0,126621.0,1838.0,167.0,137445,2005
510,0,2021-10-14,DE,510,84.0,0,0.0,10/16/2021 12:00:00 AM,Agree,Agree,10908.0,127047.0,1838.0,167.0,137955,2005
247,0,2021-10-17,DE,247,28.0,0,0.0,10/19/2021 12:00:00 AM,Agree,Agree,11038.0,128121.0,1864.0,168.0,139159,2032
314,0,2021-10-18,DE,314,58.0,0,0.0,10/20/2021 12:00:00 AM,Agree,Agree,11096.0,128377.0,1864.0,168.0,139473,2032
198,5,2021-10-19,DE,198,28.0,5,0.0,10/21/2021 12:00:00 AM,Agree,Agree,11124.0,128547.0,1869.0,168.0,139671,2037
289,4,2021-10-20,DE,289,26.0,4,0.0,10/22/2021 12:00:00 AM,Agree,Agree,11150.0,128810.0,1873.0,168.0,139960,2041
375,4,2021-10-21,DE,375,39.0,4,0.0,10/23/2021 12:00:00 AM,Agree,Agree,11189.0,129146.0,1877.0,168.0,140335,2045
400,0,2021-10-22,DE,400,44.0,0,0.0,10/24/2021 12:00:00 AM,Agree,Agree,11233.0,129502.0,1877.0,168.0,140735,2045
299,0,2021-10-24,DE,299,44.0,0,0.0,10/26/2021 12:00:00 AM,Agree,Agree,11316.0,130061.0,1895.0,169.0,141377,2064
249,0,2021-10-25,DE,249,32.0,0,0.0,10/27/2021 12:00:00 AM,Agree,Agree,11348.0,130278.0,1895.0,169.0,141626,2064
100,4,2021-10-26,DE,100,18.0,4,0.0,10/28/2021 12:00:00 AM,Agree,Agree,11366.0,130360.0,1899.0,169.0,141726,2068
255,1,2021-10-27,DE,255,28.0,1,0.0,10/29/2021 12:00:00 AM,Agree,Agree,11394.0,130587.0,1900.0,169.0,141981,2069
320,4,2021-10-28,DE,320,31.0,4,0.0,10/30/2021 12:00:00 AM,Agree,Agree,11425.0,130876.0,1904.0,169.0,142301,2073
380,2,2021-10-30,DE,380,54.0,2,0.0,11/01/2021 12:00:00 AM,Agree,Agree,11509.0,131462.0,1918.0,173.0,142971,2091
255,0,2021-10-31,DE,255,34.0,0,0.0,11/02/2021 12:00:00 AM,Agree,Agree,11543.0,131683.0,1918.0,173.0,143226,2091
193,0,2021-11-01,DE,193,30.0,0,0.0,11/03/2021 12:00:00 AM,Agree,Agree,11573.0,131846.0,1918.0,173.0,143419,2091
90,4,2021-11-02,DE,90,9.0,4,0.0,11/04/2021 12:00:00 AM,Agree,Agree,11582.0,131927.0,1922.0,173.0,143509,2095
279,5,2021-11-04,DE,279,31.0,5,0.0,11/06/2021 12:00:00 AM,Agree,Agree,11633.0,132421.0,1927.0,174.0,144054,2101
277,4,2021-11-06,DE,277,33.0,4,0.0,11/08/2021 12:00:00 AM,Agree,Agree,11711.0,132889.0,1941.0,178.0,144600,2119
298,0,2021-11-07,DE,298,32.0,0,0.0,11/09/2021 12:00:00 AM,Agree,Agree,11743.0,133155.0,1941.0,178.0,144898,2119
231,0,2021-11-08,DE,231,30.0,0,0.0,11/10/2021 12:00:00 AM,Agree,Agree,11773.0,133356.0,1941.0,178.0,145129,2119
64,5,2021-11-09,DE,64,16.0,5,0.0,11/11/2021 12:00:00 AM,Agree,Agree,11789.0,133404.0,1946.0,178.0,145193,2124
265,1,2021-11-10,DE,265,15.0,1,0.0,11/12/2021 12:00:00 AM,Agree,Agree,11804.0,133654.0,1947.0,178.0,145458,2125
330,0,2021-11-11,DE,330,40.0,0,0.0,11/13/2021 12:00:00 AM,Agree,Agree,11844.0,133944.0,1947.0,178.0,145788,2125
407,0,2021-11-12,DE,407,54.0,0,0.0,11/14/2021 12:00:00 AM,Agree,Agree,11898.0,134297.0,1947.0,178.0,146195,2125
370,0,2021-11-14,DE,370,18.0,0,0.0,11/16/2021 12:00:00 AM,Agree,Agree,11981.0,134875.0,1961.0,180.0,146856,2141
270,0,2021-11-15,DE,270,18.0,0,0.0,11/17/2021 12:00:00 AM,Agree,Agree,11999.0,135127.0,1961.0,180.0,147126,2141
148,2,2021-11-16,DE,148,24.0,2,0.0,11/18/2021 12:00:00 AM,Agree,Agree,12023.0,135251.0,1963.0,180.0,147274,2143
365,0,2021-11-17,DE,365,21.0,0,0.0,11/19/2021 12:00:00 AM,Agree,Agree,12044.0,135595.0,1963.0,180.0,147639,2143
450,0,2021-11-19,DE,450,28.0,0,0.0,11/21/2021 12:00:00 AM,Agree,Agree,12102.0,136394.0,1973.0,181.0,148496,2154
468,5,2021-11-20,DE,468,39.0,5,0.0,11/22/2021 12:00:00 AM,Agree,Agree,12141.0,136823.0,1978.0,181.0,148964,2159
352,0,2021-11-21,DE,352,21.0,0,0.0,11/23/2021 12:00:00 AM,Agree,Agree,12162.0,137154.0,1978.0,181.0,149316,2159
290,0,2021-11-22,DE,290,18.0,0,0.0,11/24/2021 12:00:00 AM,Agree,Agree,12180.0,137426.0,1978.0,181.0,149606,2159
251,3,2021-11-23,DE,251,13.0,3,0.0,11/25/2021 12:00:00 AM,Agree,Agree,12193.0,137664.0,1981.0,181.0,149857,2162
289,2,2021-11-24,DE,289,37.0,2,0.0,11/26/2021 12:00:00 AM,Agree,Agree,12230.0,137916.0,1983.0,181.0,150146,2164
517,0,2021-11-26,DE,517,63.0,0,0.0,11/28/2021 12:00:00 AM,Agree,Agree,12326.0,138835.0,1990.0,183.0,151161,2173
245,0,2021-11-27,DE,245,24.0,0,0.0,11/29/2021 12:00:00 AM,Agree,Agree,12350.0,139056.0,1990.0,183.0,151406,2173
285,0,2021-11-28,DE,285,12.0,0,0.0,11/30/2021 12:00:00 AM,Agree,Agree,12362.0,139329.0,1990.0,183.0,151691,2173
263,0,2021-11-29,DE,263,32.0,0,0.0,12/01/2021 12:00:00 AM,Agree,Agree,12394.0,139560.0,1990.0,183.0,151954,2173
279,5,2021-11-30,DE,279,64.0,5,0.0,12/02/2021 12:00:00 AM,Agree,Agree,12458.0,139775.0,1995.0,183.0,152233,2178
573,1,2021-12-01,DE,573,42.0,1,0.0,12/03/2021 12:00:00 AM,Agree,Agree,12500.0,140306.0,1996.0,183.0,152806,2179
633,3,2021-12-02,DE,633,46.0,3,0.0,12/04/2021 12:00:00 AM,Agree,Agree,12546.0,140893.0,1999.0,183.0,153439,2182
532,0,2021-12-05,DE,532,63.0,0,0.0,12/07/2021 12:00:00 AM,Agree,Agree,12791.0,142675.0,2010.0,184.0,155466,2194
439,0,2021-12-06,DE,439,56.0,0,0.0,12/08/2021 12:00:00 AM,Agree,Agree,12847.0,143058.0,2010.0,184.0,155905,2194
793,4,2021-12-09,DE,793,59.0,4,0.0,12/11/2021 12:00:00 AM,Agree,Agree,13008.0,144549.0,2024.0,186.0,157557,2210
792,1,2021-12-10,DE,792,43.0,1,0.0,12/12/2021 12:00:00 AM,Agree,Agree,13051.0,145298.0,2025.0,186.0,158349,2211
641,0,2021-12-12,DE,641,68.0,0,0.0,12/14/2021 12:00:00 AM,Agree,Agree,13208.0,146514.0,2030.0,188.0,159722,2218
580,0,2021-12-13,DE,580,55.0,0,0.0,12/15/2021 12:00:00 AM,Agree,Agree,13263.0,147039.0,2030.0,188.0,160302,2218
296,7,2021-12-14,DE,296,33.0,7,0.0,12/16/2021 12:00:00 AM,Agree,Agree,13296.0,147302.0,2037.0,188.0,160598,2225
686,5,2021-12-15,DE,686,48.0,5,0.0,12/17/2021 12:00:00 AM,Agree,Agree,13344.0,147940.0,2042.0,188.0,161284,2230
713,0,2021-12-19,DE,713,60.0,0,0.0,12/21/2021 12:00:00 AM,Agree,Agree,13629.0,150953.0,2053.0,189.0,164582,2242
683,0,2021-12-20,DE,683,61.0,0,0.0,12/22/2021 12:00:00 AM,Agree,Agree,13690.0,151575.0,2053.0,189.0,165265,2242
541,7,2021-12-21,DE,541,35.0,7,0.0,12/23/2021 12:00:00 AM,Agree,Agree,13725.0,152081.0,2060.0,189.0,165806,2249
665,0,2021-12-22,DE,665,38.0,0,0.0,12/24/2021 12:00:00 AM,Agree,Agree,13763.0,152708.0,2060.0,189.0,166471,2249
451,0,2021-12-27,DE,451,37.0,0,0.0,12/29/2021 12:00:00 AM,Agree,Agree,14353.0,157901.0,2080.0,191.0,172254,2271
621,5,2021-12-28,DE,621,48.0,5,0.0,12/30/2021 12:00:00 AM,Agree,Agree,14401.0,158474.0,2085.0,191.0,172875,2276
696,0,2022-01-30,DE,696,77.0,0,0.0,02/01/2022 12:00:00 AM,Agree,Agree,22015.0,226867.0,2320.0,211.0,248882,2531
496,0,2022-01-31,DE,496,64.0,0,0.0,02/02/2022 12:00:00 AM,Agree,Agree,22079.0,227299.0,2320.0,211.0,249378,2531
478,8,2022-02-02,DE,478,30.0,8,0.0,02/04/2022 12:00:00 AM,Agree,Agree,22127.0,228086.0,2341.0,211.0,250213,2552
781,3,2022-02-03,DE,781,60.0,3,0.0,02/05/2022 12:00:00 AM,Agree,Agree,22187.0,228807.0,2344.0,211.0,250994,2555
569,8,2022-02-04,DE,569,80.0,8,0.0,02/06/2022 12:00:00 AM,Agree,Agree,22267.0,229296.0,2352.0,211.0,251563,2563
285,0,2022-02-07,DE,285,34.0,0,0.0,02/09/2022 12:00:00 AM,Agree,Agree,22419.0,230308.0,2362.0,214.0,252727,2576
394,5,2022-02-09,DE,394,18.0,5,0.0,02/11/2022 12:00:00 AM,Agree,Agree,22457.0,230870.0,2384.0,214.0,253327,2598
501,3,2022-02-10,DE,501,84.0,3,0.0,02/12/2022 12:00:00 AM,Agree,Agree,22541.0,231287.0,2387.0,214.0,253828,2601
409,0,2022-02-11,DE,409,40.0,0,0.0,02/13/2022 12:00:00 AM,Agree,Agree,22581.0,231656.0,2387.0,214.0,254237,2601
230,0,2022-02-13,DE,230,30.0,0,0.0,02/15/2022 12:00:00 AM,Agree,Agree,22644.0,232091.0,2419.0,224.0,254735,2643
221,0,2022-02-14,DE,221,24.0,0,0.0,02/16/2022 12:00:00 AM,Agree,Agree,22668.0,232288.0,2419.0,224.0,254956,2643
132,2,2022-02-15,DE,132,16.0,2,0.0,02/17/2022 12:00:00 AM,Agree,Agree,22684.0,232404.0,2421.0,224.0,255088,2645
176,9,2022-02-16,DE,176,9.0,9,0.0,02/18/2022 12:00:00 AM,Agree,Agree,22693.0,232571.0,2430.0,224.0,255264,2654
267,5,2022-02-18,DE,267,22.0,5,0.0,02/20/2022 12:00:00 AM,Agree,Agree,22755.0,233119.0,2435.0,225.0,255874,2660
135,0,2022-02-20,DE,135,20.0,0,0.0,02/22/2022 12:00:00 AM,Agree,Agree,22789.0,233439.0,2459.0,236.0,256228,2695
122,0,2022-02-21,DE,122,5.0,0,0.0,02/23/2022 12:00:00 AM,Agree,Agree,22794.0,233556.0,2459.0,236.0,256350,2695
75,7,2022-02-22,DE,75,5.0,7,0.0,02/24/2022 12:00:00 AM,Agree,Agree,22799.0,233626.0,2466.0,236.0,256425,2702
97,1,2022-02-23,DE,97,2.0,1,0.0,02/25/2022 12:00:00 AM,Agree,Agree,22801.0,233721.0,2467.0,236.0,256522,2703
136,3,2022-02-25,DE,136,29.0,3,0.0,02/27/2022 12:00:00 AM,Agree,Agree,22837.0,233940.0,2471.0,235.0,256777,2706
107,0,2022-02-27,DE,107,11.0,0,0.0,03/01/2022 12:00:00 AM,Agree,Agree,22867.0,234146.0,2473.0,236.0,257013,2709
73,0,2022-02-28,DE,73,16.0,0,0.0,03/02/2022 12:00:00 AM,Agree,Agree,22883.0,234203.0,2473.0,236.0,257086,2709
40,2,2022-03-01,DE,40,3.0,2,0.0,03/03/2022 12:00:00 AM,Agree,Agree,22886.0,234240.0,2475.0,236.0,257126,2711
93,0,2022-03-02,DE,93,3.0,0,0.0,03/04/2022 12:00:00 AM,Agree,Agree,22889.0,234330.0,2475.0,236.0,257219,2711
132,0,2022-03-03,DE,132,29.0,0,0.0,03/05/2022 12:00:00 AM,Agree,Agree,22918.0,234433.0,2475.0,236.0,257351,2711
149,2,2022-03-04,DE,149,21.0,2,0.0,03/06/2022 12:00:00 AM,Agree,Agree,22939.0,234561.0,2477.0,236.0,257500,2713
86,0,2022-03-06,DE,86,9.0,0,0.0,03/08/2022 12:00:00 AM,Agree,Agree,22961.0,234737.0,2505.0,246.0,257698,2751
